	Count
hsa-mir-6817-5p	1
hsa-mir-449b-5p	1
hsa-mir-3918	1
hsa-mir-5685	1
hsa-mir-4661-5p	1
hsa-mir-3922-5p	1
hsa-mir-5196-5p	1
hsa-mir-3192-5p	1
hsa-mir-30c-1-3p	1
hsa-mir-6748-3p	1
hsa-mir-4478	1
hsa-mir-4667-3p	1
hsa-mir-548j-3p	1
hsa-mir-12127	1
hsa-mir-1306-3p	1
hsa-mir-194-5p	1
hsa-mir-8089	1
hsa-mir-3675-3p	1
hsa-mir-4289	1
hsa-mir-10394-3p	1
hsa-mir-571	1
hsa-mir-124-3p	1
hsa-mir-490-5p	1
hsa-let-7c-3p	1
hsa-mir-597-5p	1
hsa-mir-2909	1
hsa-mir-203b-3p	1
hsa-mir-3691-3p	1
hsa-mir-1915-5p	1
hsa-mir-4694-5p	1
hsa-mir-548o-5p	1
hsa-mir-6798-5p	1
hsa-mir-12126	1
hsa-mir-544b	1
hsa-mir-6501-3p	1
hsa-mir-4291	1
hsa-mir-4797-3p	1
hsa-mir-6800-5p	1
hsa-let-7a-2-3p	1
hsa-mir-145-3p	1
hsa-mir-346	1
hsa-mir-4288	1
hsa-mir-1252-3p	1
hsa-mir-6529-5p	1
hsa-mir-1271-5p	1
hsa-mir-576-3p	1
hsa-mir-4769-3p	1
hsa-mir-6785-3p	1
hsa-mir-6795-3p	1
hsa-mir-1321	1
hsa-mir-6882-3p	1
hsa-mir-424-3p	1
hsa-mir-628-5p	1
hsa-mir-18a-3p	1
hsa-mir-660-3p	1
hsa-mir-654-3p	1
hsa-mir-4698	1
hsa-mir-8076	1
hsa-mir-10395-5p	1
hsa-mir-4740-5p	1
hsa-mir-548x-5p	1
hsa-mir-6074	1
hsa-mir-20a-3p	1
hsa-mir-6746-5p	1
hsa-mir-8073	1
hsa-mir-301b-5p	1
hsa-mir-4765	1
hsa-mir-6761-3p	1
hsa-mir-4779	1
hsa-mir-5002-5p	1
hsa-mir-627-3p	1
hsa-mir-6756-3p	1
hsa-mir-2276-5p	1
hsa-mir-6776-5p	1
hsa-mir-6504-5p	1
hsa-mir-325	1
hsa-mir-4635	1
hsa-mir-6766-5p	1
hsa-mir-3920	1
hsa-mir-559	1
hsa-mir-6722-3p	1
hsa-mir-7973	1
hsa-mir-6860	1
hsa-mir-582-3p	1
hsa-mir-3186-5p	1
hsa-mir-5000-5p	1
hsa-mir-139-3p	1
hsa-mir-6774-5p	1
hsa-mir-8081	1
hsa-mir-7976	1
hsa-mir-378i	1
hsa-mir-6749-3p	1
hsa-mir-652-3p	1
hsa-mir-887-5p	1
hsa-mir-589-3p	1
hsa-mir-6774-3p	1
hsa-mir-5681b	1
hsa-mir-494-5p	1
hsa-mir-6815-5p	1
hsa-mir-502-3p	1
hsa-mir-646	1
hsa-mir-4793-3p	1
hsa-mir-4762-5p	1
hsa-mir-4708-5p	1
hsa-mir-6839-5p	1
hsa-mir-4634	1
hsa-mir-6845-3p	1
hsa-mir-1197	1
hsa-mir-6876-3p	1
hsa-mir-6814-3p	1
hsa-mir-1208	1
hsa-mir-2682-5p	1
hsa-mir-144-3p	1
hsa-mir-614	1
hsa-mir-6722-5p	1
hsa-mir-4446-5p	1
hsa-mir-8077	1
hsa-mir-3650	1
hsa-mir-1267	1
hsa-mir-6880-3p	1
hsa-mir-628-3p	1
hsa-mir-3682-3p	1
hsa-mir-802	1
hsa-mir-140-5p	1
hsa-mir-451b	1
hsa-mir-485-5p	1
hsa-mir-4438	1
hsa-mir-3973	1
hsa-mir-7156-3p	1
hsa-mir-450b-5p	1
hsa-mir-4278	1
hsa-mir-3677-3p	1
hsa-mir-609	1
hsa-mir-8059	1
hsa-mir-944	1
hsa-mir-4320	1
hsa-mir-4746-5p	1
hsa-mir-3201	1
hsa-mir-655-5p	1
hsa-mir-5007-5p	1
hsa-mir-134-5p	1
hsa-mir-3177-5p	1
hsa-mir-4284	1
hsa-mir-8065	1
hsa-mir-591	1
hsa-mir-210-5p	1
hsa-mir-4655-5p	1
hsa-mir-197-5p	1
hsa-mir-585-3p	1
hsa-mir-29a-5p	1
hsa-mir-6079	1
hsa-mir-3619-5p	1
hsa-mir-4476	1
hsa-mir-181d-5p	1
hsa-mir-182-3p	1
hsa-mir-450a-2-3p	1
hsa-mir-12117	1
hsa-mir-3655	1
hsa-mir-513c-5p	1
hsa-mir-22-5p	1
hsa-mir-3914	1
hsa-mir-4643	1
hsa-mir-602	1
hsa-mir-593-5p	1
hsa-mir-4530	1
hsa-mir-4263	1
hsa-mir-6765-5p	1
hsa-mir-6833-5p	1
hsa-mir-431-5p	1
hsa-mir-6130	1
hsa-mir-7702	1
hsa-mir-34c-5p	1
hsa-mir-331-3p	1
hsa-mir-1178-3p	1
hsa-mir-3184-5p	1
hsa-mir-7109-5p	1
hsa-mir-374b-3p	1
hsa-mir-4539	1
hsa-mir-3660	1
hsa-mir-4433b-3p	1
hsa-mir-6773-3p	1
hsa-mir-3926	1
hsa-mir-1205	1
hsa-mir-520f-5p	1
hsa-mir-7106-5p	1
hsa-mir-199b-3p	1
hsa-mir-3910	1
hsa-mir-548b-5p	1
hsa-mir-606	1
hsa-mir-599	1
hsa-mir-6867-3p	1
hsa-mir-10526-3p	1
hsa-mir-9500	1
hsa-mir-3685	1
hsa-mir-147a	1
hsa-mir-769-3p	1
hsa-mir-4313	1
hsa-mir-6849-5p	1
hsa-mir-8061	1
hsa-mir-548e-3p	1
hsa-mir-6842-5p	1
hsa-mir-562	1
hsa-mir-4664-5p	1
hsa-mir-6810-3p	1
hsa-mir-3117-3p	1
hsa-mir-7843-5p	1
hsa-mir-4701-3p	1
hsa-mir-6828-3p	1
hsa-mir-95-3p	1
hsa-mir-6869-3p	1
hsa-mir-204-5p	1
hsa-mir-4324	1
hsa-mir-539-3p	1
hsa-mir-629-5p	1
hsa-mir-129-5p	1
hsa-mir-4514	1
hsa-mir-12130	1
hsa-mir-6069	1
hsa-mir-6848-3p	1
hsa-mir-132-5p	1
hsa-mir-1911-5p	1
hsa-mir-4471	1
hsa-mir-10524-5p	1
hsa-mir-4787-3p	1
hsa-mir-1179	1
hsa-mir-6785-5p	1
hsa-mir-1287-5p	1
hsa-mir-1247-3p	1
hsa-mir-193a-3p	1
hsa-mir-6780a-3p	1
hsa-mir-4665-5p	1
hsa-mir-3160-3p	1
hsa-mir-633	1
hsa-mir-4429	1
hsa-mir-548aa	1
hsa-mir-6726-5p	1
hsa-mir-3691-5p	1
hsa-mir-4538	1
hsa-mir-5687	1
hsa-mir-1470	1
hsa-mir-4520-3p	1
hsa-mir-3150b-5p	1
hsa-mir-4520-2-3p	1
hsa-mir-4761-5p	1
hsa-mir-3681-5p	1
hsa-mir-4776-5p	1
hsa-mir-5189-5p	1
hsa-mir-935	1
hsa-mir-518c-5p	1
hsa-mir-525-5p	1
hsa-mir-212-5p	1
hsa-mir-6081	1
hsa-mir-371b-5p	1
hsa-mir-548i	1
hsa-mir-4670-5p	1
hsa-mir-665	1
hsa-mir-6827-5p	1
hsa-mir-4450	1
hsa-mir-1306-5p	1
hsa-mir-6750-5p	1
hsa-mir-331-5p	1
hsa-mir-6730-5p	1
hsa-mir-1200	1
hsa-mir-5703	1
hsa-mir-6767-5p	1
hsa-mir-6073	1
hsa-mir-5002-3p	1
hsa-mir-662	1
hsa-mir-634	1
hsa-mir-611	1
hsa-mir-1256	1
hsa-mir-605-5p	1
hsa-mir-1227-5p	1
hsa-mir-6822-5p	1
hsa-mir-12133	1
hsa-mir-4308	1
hsa-mir-548ab	1
hsa-mir-187-5p	1
hsa-mir-12124	1
hsa-mir-33a-3p	1
hsa-mir-203a-5p	1
hsa-mir-4733-5p	1
hsa-mir-3118	1
hsa-mir-6075	1
hsa-mir-12114	1
hsa-mir-6742-5p	1
hsa-mir-4318	1
hsa-mir-548e-5p	1
hsa-mir-503-5p	1
hsa-mir-4778-5p	1
hsa-mir-4732-5p	1
hsa-mir-548h-3p	1
hsa-mir-4740-3p	1
hsa-mir-143-5p	1
hsa-mir-3139	1
hsa-mir-6129	1
hsa-mir-3194-3p	1
hsa-mir-4327	1
hsa-mir-5000-3p	1
hsa-mir-101-5p	1
hsa-mir-6890-3p	1
hsa-mir-5688	1
hsa-mir-4488	1
hsa-mir-4663	1
hsa-mir-4804-5p	1
hsa-mir-6824-5p	1
hsa-mir-4783-5p	1
hsa-mir-4660	1
hsa-mir-202-5p	1
hsa-mir-3152-3p	1
hsa-mir-613	1
hsa-mir-549a-3p	1
hsa-mir-8080	1
hsa-mir-139-5p	1
hsa-mir-4758-5p	1
hsa-mir-567	1
hsa-mir-1908-3p	1
hsa-mir-541-3p	1
hsa-mir-6775-5p	1
hsa-mir-7856-5p	1
hsa-mir-4523	1
hsa-mir-580-3p	1
hsa-mir-4669	1
hsa-mir-511-3p	1
hsa-mir-3937	1
hsa-mir-1910-5p	1
hsa-mir-1250-5p	1
hsa-mir-3138	1
hsa-mir-6716-5p	1
hsa-mir-876-5p	1
hsa-mir-610	1
hsa-mir-3132	1
hsa-mir-127-5p	1
hsa-mir-4750-3p	1
hsa-mir-3175	1
hsa-mir-10393-3p	1
hsa-mir-4296	1
hsa-mir-3909	1
hsa-mir-5692b	1
hsa-mir-508-3p	1
hsa-mir-656-5p	1
hsa-mir-6500-5p	1
hsa-mir-587	1
hsa-mir-365a-5p	1
hsa-mir-2277-3p	1
hsa-mir-324-5p	1
hsa-mir-4686	1
hsa-mir-4706	1
hsa-mir-3123	1
hsa-mir-10397-3p	1
hsa-mir-454-5p	1
hsa-mir-548d-3p	1
hsa-mir-4748	1
hsa-mir-18a-5p	1
hsa-mir-374a-3p	1
hsa-mir-4420	1
hsa-mir-6780b-3p	1
hsa-mir-8067	1
hsa-mir-219b-5p	1
hsa-mir-504-5p	1
hsa-mir-3161	1
hsa-mir-3200-3p	1
hsa-mir-616-3p	1
hsa-mir-3183	1
hsa-mir-4474-3p	1
hsa-mir-4330	1
hsa-mir-6795-5p	1
hsa-mir-3127-5p	1
hsa-mir-4477b	1
hsa-mir-6768-3p	1
hsa-mir-3938	1
hsa-mir-548aw	1
hsa-mir-8062	1
hsa-mir-4728-5p	1
hsa-mir-4796-3p	1
hsa-mir-378a-5p	1
hsa-mir-760	1
TotalCount	182915
